,epoch,t_dice_0,t_dice_1,t_dice_2,t_dice_3,v_dice_0,v_dice_1,v_dice_2,v_dice_3,t_loss,v_loss
11,72,0.9983762907981872,0.8405824343363444,0.7568898065884908,0.8942648597558339,0.995991438627243,0.4896964207291603,0.3633134290575981,0.3967966102063656,0.03183450768391291,"[0.10825048014521599, 0.10277668759226799, 0.11105082929134369, 0.11050697602331638, 0.10687996260821819, 0.10686085186898708, 0.12899547815322876, 0.10053445026278496, 0.10820114240050316, 0.10411077365279198, 0.10151520743966103, 0.09753797203302383, 0.10240363515913486, 0.0943789565935731, 0.09403480216860771, 0.10999198071658611, 0.11026382632553577, 0.1073429211974144, 0.10113031603395939, 0.12190667353570461, 0.10208073817193508, 0.10620644316077232, 0.10198172461241484, 0.10438560042530298, 0.10677891876548529, 0.09783931821584702, 0.10634581372141838, 0.11739712953567505, 0.12184850499033928, 0.09813008178025484, 0.10770455002784729, 0.1161059383302927, 0.11642623879015446, 0.11154388729482889, 0.12157437391579151, 0.09684619680047035, 0.11568087432533503, 0.1204153848811984, 0.11458044871687889, 0.11440075561404228]"
12,73,0.998368215560913,0.8404663356145223,0.7567035698890686,0.8904550004005433,0.9959365129470825,0.4939122796058655,0.36059609428048134,0.3750500977039337,0.03138937619825204,"[0.10825048014521599, 0.10277668759226799, 0.11105082929134369, 0.11050697602331638, 0.10687996260821819, 0.10686085186898708, 0.12899547815322876, 0.10053445026278496, 0.10820114240050316, 0.10411077365279198, 0.10151520743966103, 0.09753797203302383, 0.10240363515913486, 0.0943789565935731, 0.09403480216860771, 0.10999198071658611, 0.11026382632553577, 0.1073429211974144, 0.10113031603395939, 0.12190667353570461, 0.10208073817193508, 0.10620644316077232, 0.10198172461241484, 0.10438560042530298, 0.10677891876548529, 0.09783931821584702, 0.10634581372141838, 0.11739712953567505, 0.12184850499033928, 0.09813008178025484, 0.10770455002784729, 0.1161059383302927, 0.11642623879015446, 0.11154388729482889, 0.12157437391579151, 0.09684619680047035, 0.11568087432533503, 0.1204153848811984, 0.11458044871687889, 0.11440075561404228]"
13,74,0.9984117420514425,0.8397929739952087,0.7578654138247172,0.8717635134855907,0.9960465878248215,0.49527084827423096,0.37420815974473953,0.4579465426504612,0.030667315249641735,"[0.10825048014521599, 0.10277668759226799, 0.11105082929134369, 0.11050697602331638, 0.10687996260821819, 0.10686085186898708, 0.12899547815322876, 0.10053445026278496, 0.10820114240050316, 0.10411077365279198, 0.10151520743966103, 0.09753797203302383, 0.10240363515913486, 0.0943789565935731, 0.09403480216860771, 0.10999198071658611, 0.11026382632553577, 0.1073429211974144, 0.10113031603395939, 0.12190667353570461, 0.10208073817193508, 0.10620644316077232, 0.10198172461241484, 0.10438560042530298, 0.10677891876548529, 0.09783931821584702, 0.10634581372141838, 0.11739712953567505, 0.12184850499033928, 0.09813008178025484, 0.10770455002784729, 0.1161059383302927, 0.11642623879015446, 0.11154388729482889, 0.12157437391579151, 0.09684619680047035, 0.11568087432533503, 0.1204153848811984, 0.11458044871687889, 0.11440075561404228]"
14,75,0.9984153254826864,0.8389293630917867,0.7580632996559143,0.892126757701238,0.9961343258619308,0.49148204177618027,0.4113007187843323,0.4247220903635025,0.030099344626069068,"[0.10825048014521599, 0.10277668759226799, 0.11105082929134369, 0.11050697602331638, 0.10687996260821819, 0.10686085186898708, 0.12899547815322876, 0.10053445026278496, 0.10820114240050316, 0.10411077365279198, 0.10151520743966103, 0.09753797203302383, 0.10240363515913486, 0.0943789565935731, 0.09403480216860771, 0.10999198071658611, 0.11026382632553577, 0.1073429211974144, 0.10113031603395939, 0.12190667353570461, 0.10208073817193508, 0.10620644316077232, 0.10198172461241484, 0.10438560042530298, 0.10677891876548529, 0.09783931821584702, 0.10634581372141838, 0.11739712953567505, 0.12184850499033928, 0.09813008178025484, 0.10770455002784729, 0.1161059383302927, 0.11642623879015446, 0.11154388729482889, 0.12157437391579151, 0.09684619680047035, 0.11568087432533503, 0.1204153848811984, 0.11458044871687889, 0.11440075561404228]"
15,76,0.9984729878107707,0.84355055809021,0.7635882425308228,0.8984248995780945,0.9955472946166992,0.41189708560705185,0.3606698624789715,0.39715343713760376,0.029280315314730007,"[0.10825048014521599, 0.10277668759226799, 0.11105082929134369, 0.11050697602331638, 0.10687996260821819, 0.10686085186898708, 0.12899547815322876, 0.10053445026278496, 0.10820114240050316, 0.10411077365279198, 0.10151520743966103, 0.09753797203302383, 0.10240363515913486, 0.0943789565935731, 0.09403480216860771, 0.10999198071658611, 0.11026382632553577, 0.1073429211974144, 0.10113031603395939, 0.12190667353570461, 0.10208073817193508, 0.10620644316077232, 0.10198172461241484, 0.10438560042530298, 0.10677891876548529, 0.09783931821584702, 0.10634581372141838, 0.11739712953567505, 0.12184850499033928, 0.09813008178025484, 0.10770455002784729, 0.1161059383302927, 0.11642623879015446, 0.11154388729482889, 0.12157437391579151, 0.09684619680047035, 0.11568087432533503, 0.1204153848811984, 0.11458044871687889, 0.11440075561404228]"
16,77,0.998515317440033,0.8457144991556803,0.7681601333618164,0.9009106882413228,0.995616152882576,0.4660746902227402,0.3684841990470886,0.3650233522057533,0.028388250147302944,"[0.10825048014521599, 0.10277668759226799, 0.11105082929134369, 0.11050697602331638, 0.10687996260821819, 0.10686085186898708, 0.12899547815322876, 0.10053445026278496, 0.10820114240050316, 0.10411077365279198, 0.10151520743966103, 0.09753797203302383, 0.10240363515913486, 0.0943789565935731, 0.09403480216860771, 0.10999198071658611, 0.11026382632553577, 0.1073429211974144, 0.10113031603395939, 0.12190667353570461, 0.10208073817193508, 0.10620644316077232, 0.10198172461241484, 0.10438560042530298, 0.10677891876548529, 0.09783931821584702, 0.10634581372141838, 0.11739712953567505, 0.12184850499033928, 0.09813008178025484, 0.10770455002784729, 0.1161059383302927, 0.11642623879015446, 0.11154388729482889, 0.12157437391579151, 0.09684619680047035, 0.11568087432533503, 0.1204153848811984, 0.11458044871687889, 0.11440075561404228]"
17,78,0.9984544404347737,0.8488111058870952,0.7668290877342224,0.8840589785575866,0.995703250169754,0.5031087249517441,0.3551008328795433,0.3607892394065857,0.028421382680535318,"[0.10825048014521599, 0.10277668759226799, 0.11105082929134369, 0.11050697602331638, 0.10687996260821819, 0.10686085186898708, 0.12899547815322876, 0.10053445026278496, 0.10820114240050316, 0.10411077365279198, 0.10151520743966103, 0.09753797203302383, 0.10240363515913486, 0.0943789565935731, 0.09403480216860771, 0.10999198071658611, 0.11026382632553577, 0.1073429211974144, 0.10113031603395939, 0.12190667353570461, 0.10208073817193508, 0.10620644316077232, 0.10198172461241484, 0.10438560042530298, 0.10677891876548529, 0.09783931821584702, 0.10634581372141838, 0.11739712953567505, 0.12184850499033928, 0.09813008178025484, 0.10770455002784729, 0.1161059383302927, 0.11642623879015446, 0.11154388729482889, 0.12157437391579151, 0.09684619680047035, 0.11568087432533503, 0.1204153848811984, 0.11458044871687889, 0.11440075561404228]"
18,79,0.9985265326499939,0.847515119711558,0.7689207005500793,0.901760364373525,0.996047705411911,0.5276344195008278,0.42086853086948395,0.45954636111855507,0.027501805027325948,"[0.10825048014521599, 0.10277668759226799, 0.11105082929134369, 0.11050697602331638, 0.10687996260821819, 0.10686085186898708, 0.12899547815322876, 0.10053445026278496, 0.10820114240050316, 0.10411077365279198, 0.10151520743966103, 0.09753797203302383, 0.10240363515913486, 0.0943789565935731, 0.09403480216860771, 0.10999198071658611, 0.11026382632553577, 0.1073429211974144, 0.10113031603395939, 0.12190667353570461, 0.10208073817193508, 0.10620644316077232, 0.10198172461241484, 0.10438560042530298, 0.10677891876548529, 0.09783931821584702, 0.10634581372141838, 0.11739712953567505, 0.12184850499033928, 0.09813008178025484, 0.10770455002784729, 0.1161059383302927, 0.11642623879015446, 0.11154388729482889, 0.12157437391579151, 0.09684619680047035, 0.11568087432533503, 0.1204153848811984, 0.11458044871687889, 0.11440075561404228]"
19,80,0.9982637580235799,0.8314259918530782,0.7531033293406169,0.8344151944915453,0.9951462596654892,0.4689559191465378,0.3126553185284138,0.34668850898742676,0.029940660124023754,"[0.10825048014521599, 0.10277668759226799, 0.11105082929134369, 0.11050697602331638, 0.10687996260821819, 0.10686085186898708, 0.12899547815322876, 0.10053445026278496, 0.10820114240050316, 0.10411077365279198, 0.10151520743966103, 0.09753797203302383, 0.10240363515913486, 0.0943789565935731, 0.09403480216860771, 0.10999198071658611, 0.11026382632553577, 0.1073429211974144, 0.10113031603395939, 0.12190667353570461, 0.10208073817193508, 0.10620644316077232, 0.10198172461241484, 0.10438560042530298, 0.10677891876548529, 0.09783931821584702, 0.10634581372141838, 0.11739712953567505, 0.12184850499033928, 0.09813008178025484, 0.10770455002784729, 0.1161059383302927, 0.11642623879015446, 0.11154388729482889, 0.12157437391579151, 0.09684619680047035, 0.11568087432533503, 0.1204153848811984, 0.11458044871687889, 0.11440075561404228]"
20,81,0.9980644321441651,0.8288698434829712,0.7432016324996948,0.811582269668579,0.9959319084882736,0.48069749772548676,0.3805553764104843,0.46034330874681473,0.031348379080494246,"[0.10825048014521599, 0.10277668759226799, 0.11105082929134369, 0.11050697602331638, 0.10687996260821819, 0.10686085186898708, 0.12899547815322876, 0.10053445026278496, 0.10820114240050316, 0.10411077365279198, 0.10151520743966103, 0.09753797203302383, 0.10240363515913486, 0.0943789565935731, 0.09403480216860771, 0.10999198071658611, 0.11026382632553577, 0.1073429211974144, 0.10113031603395939, 0.12190667353570461, 0.10208073817193508, 0.10620644316077232, 0.10198172461241484, 0.10438560042530298, 0.10677891876548529, 0.09783931821584702, 0.10634581372141838, 0.11739712953567505, 0.12184850499033928, 0.09813008178025484, 0.10770455002784729, 0.1161059383302927, 0.11642623879015446, 0.11154388729482889, 0.12157437391579151, 0.09684619680047035, 0.11568087432533503, 0.1204153848811984, 0.11458044871687889, 0.11440075561404228]"
21,82,0.9984135667483012,0.844113507270813,0.7643375873565674,0.8824353229999542,0.9960021674633026,0.4713878408074379,0.33778785914182663,0.3688335558399558,0.027739229599634808,"[0.10825048014521599, 0.10277668759226799, 0.11105082929134369, 0.11050697602331638, 0.10687996260821819, 0.10686085186898708, 0.12899547815322876, 0.10053445026278496, 0.10820114240050316, 0.10411077365279198, 0.10151520743966103, 0.09753797203302383, 0.10240363515913486, 0.0943789565935731, 0.09403480216860771, 0.10999198071658611, 0.11026382632553577, 0.1073429211974144, 0.10113031603395939, 0.12190667353570461, 0.10208073817193508, 0.10620644316077232, 0.10198172461241484, 0.10438560042530298, 0.10677891876548529, 0.09783931821584702, 0.10634581372141838, 0.11739712953567505, 0.12184850499033928, 0.09813008178025484, 0.10770455002784729, 0.1161059383302927, 0.11642623879015446, 0.11154388729482889, 0.12157437391579151, 0.09684619680047035, 0.11568087432533503, 0.1204153848811984, 0.11458044871687889, 0.11440075561404228]"
22,83,0.9985782019297282,0.8505121906598408,0.7757303897539775,0.9115887506802877,0.9960367977619171,0.5001264438033104,0.37896590679883957,0.415168097242713,0.026146692285935084,"[0.10825048014521599, 0.10277668759226799, 0.11105082929134369, 0.11050697602331638, 0.10687996260821819, 0.10686085186898708, 0.12899547815322876, 0.10053445026278496, 0.10820114240050316, 0.10411077365279198, 0.10151520743966103, 0.09753797203302383, 0.10240363515913486, 0.0943789565935731, 0.09403480216860771, 0.10999198071658611, 0.11026382632553577, 0.1073429211974144, 0.10113031603395939, 0.12190667353570461, 0.10208073817193508, 0.10620644316077232, 0.10198172461241484, 0.10438560042530298, 0.10677891876548529, 0.09783931821584702, 0.10634581372141838, 0.11739712953567505, 0.12184850499033928, 0.09813008178025484, 0.10770455002784729, 0.1161059383302927, 0.11642623879015446, 0.11154388729482889, 0.12157437391579151, 0.09684619680047035, 0.11568087432533503, 0.1204153848811984, 0.11458044871687889, 0.11440075561404228]"
23,84,0.9985195684432984,0.848381085395813,0.7737482102711996,0.9018774612744649,0.995954155921936,0.474746260792017,0.3554522693157196,0.4113866165280342,0.026304936359326046,"[0.10825048014521599, 0.10277668759226799, 0.11105082929134369, 0.11050697602331638, 0.10687996260821819, 0.10686085186898708, 0.12899547815322876, 0.10053445026278496, 0.10820114240050316, 0.10411077365279198, 0.10151520743966103, 0.09753797203302383, 0.10240363515913486, 0.0943789565935731, 0.09403480216860771, 0.10999198071658611, 0.11026382632553577, 0.1073429211974144, 0.10113031603395939, 0.12190667353570461, 0.10208073817193508, 0.10620644316077232, 0.10198172461241484, 0.10438560042530298, 0.10677891876548529, 0.09783931821584702, 0.10634581372141838, 0.11739712953567505, 0.12184850499033928, 0.09813008178025484, 0.10770455002784729, 0.1161059383302927, 0.11642623879015446, 0.11154388729482889, 0.12157437391579151, 0.09684619680047035, 0.11568087432533503, 0.1204153848811984, 0.11458044871687889, 0.11440075561404228]"
24,85,0.9984679706891377,0.8487851158777873,0.7748935834566753,0.8890744360287984,0.995924174785614,0.4874303415417671,0.3714621886610985,0.45675015449523926,0.026346923299133778,"[0.10825048014521599, 0.10277668759226799, 0.11105082929134369, 0.11050697602331638, 0.10687996260821819, 0.10686085186898708, 0.12899547815322876, 0.10053445026278496, 0.10820114240050316, 0.10411077365279198, 0.10151520743966103, 0.09753797203302383, 0.10240363515913486, 0.0943789565935731, 0.09403480216860771, 0.10999198071658611, 0.11026382632553577, 0.1073429211974144, 0.10113031603395939, 0.12190667353570461, 0.10208073817193508, 0.10620644316077232, 0.10198172461241484, 0.10438560042530298, 0.10677891876548529, 0.09783931821584702, 0.10634581372141838, 0.11739712953567505, 0.12184850499033928, 0.09813008178025484, 0.10770455002784729, 0.1161059383302927, 0.11642623879015446, 0.11154388729482889, 0.12157437391579151, 0.09684619680047035, 0.11568087432533503, 0.1204153848811984, 0.11458044871687889, 0.11440075561404228]"
25,86,0.9986264689763387,0.8560453168551128,0.7804547874132792,0.8879170358181,0.9960947334766388,0.5030404105782509,0.4171174466609955,0.46535149589180946,0.025135853240887324,"[0.10825048014521599, 0.10277668759226799, 0.11105082929134369, 0.11050697602331638, 0.10687996260821819, 0.10686085186898708, 0.12899547815322876, 0.10053445026278496, 0.10820114240050316, 0.10411077365279198, 0.10151520743966103, 0.09753797203302383, 0.10240363515913486, 0.0943789565935731, 0.09403480216860771, 0.10999198071658611, 0.11026382632553577, 0.1073429211974144, 0.10113031603395939, 0.12190667353570461, 0.10208073817193508, 0.10620644316077232, 0.10198172461241484, 0.10438560042530298, 0.10677891876548529, 0.09783931821584702, 0.10634581372141838, 0.11739712953567505, 0.12184850499033928, 0.09813008178025484, 0.10770455002784729, 0.1161059383302927, 0.11642623879015446, 0.11154388729482889, 0.12157437391579151, 0.09684619680047035, 0.11568087432533503, 0.1204153848811984, 0.11458044871687889, 0.11440075561404228]"
26,87,0.9986673545837402,0.8552110115687053,0.7848826098442078,0.9138078848520915,0.9961560815572739,0.4856901913881302,0.3909888342022896,0.4989657402038574,0.024447171799838543,"[0.10825048014521599, 0.10277668759226799, 0.11105082929134369, 0.11050697602331638, 0.10687996260821819, 0.10686085186898708, 0.12899547815322876, 0.10053445026278496, 0.10820114240050316, 0.10411077365279198, 0.10151520743966103, 0.09753797203302383, 0.10240363515913486, 0.0943789565935731, 0.09403480216860771, 0.10999198071658611, 0.11026382632553577, 0.1073429211974144, 0.10113031603395939, 0.12190667353570461, 0.10208073817193508, 0.10620644316077232, 0.10198172461241484, 0.10438560042530298, 0.10677891876548529, 0.09783931821584702, 0.10634581372141838, 0.11739712953567505, 0.12184850499033928, 0.09813008178025484, 0.10770455002784729, 0.1161059383302927, 0.11642623879015446, 0.11154388729482889, 0.12157437391579151, 0.09684619680047035, 0.11568087432533503, 0.1204153848811984, 0.11458044871687889, 0.11440075561404228]"
27,88,0.998559783299764,0.8500568350156148,0.7764143784840901,0.9003620648384094,0.9955998361110687,0.4280061349272728,0.29822929203510284,0.4682275503873825,0.025155734196305277,"[0.10825048014521599, 0.10277668759226799, 0.11105082929134369, 0.11050697602331638, 0.10687996260821819, 0.10686085186898708, 0.12899547815322876, 0.10053445026278496, 0.10820114240050316, 0.10411077365279198, 0.10151520743966103, 0.09753797203302383, 0.10240363515913486, 0.0943789565935731, 0.09403480216860771, 0.10999198071658611, 0.11026382632553577, 0.1073429211974144, 0.10113031603395939, 0.12190667353570461, 0.10208073817193508, 0.10620644316077232, 0.10198172461241484, 0.10438560042530298, 0.10677891876548529, 0.09783931821584702, 0.10634581372141838, 0.11739712953567505, 0.12184850499033928, 0.09813008178025484, 0.10770455002784729, 0.1161059383302927, 0.11642623879015446, 0.11154388729482889, 0.12157437391579151, 0.09684619680047035, 0.11568087432533503, 0.1204153848811984, 0.11458044871687889, 0.11440075561404228]"
