0,1,2,3,4,5,6,7,8,9,10,11
0.6666666865348816,0.2971859574317932,0.014272889122366905,0.006219821982085705,0.008878661319613457,0.0047457520850002766,0.007912936620414257,0.00674612820148468,0.007092163898050785,0.005237887613475323,0.2891687750816345,0.7666666507720947
0.6666666865348816,0.2971859574317932,0.014272889122366905,0.006219821982085705,0.008878661319613457,0.0047457520850002766,0.007912936620414257,0.00674612820148468,0.007092163898050785,0.005237887613475323,0.2891687750816345,0.7666666507720947
0.6666666865348816,0.2971859574317932,0.014272889122366905,0.006219821982085705,0.008878661319613457,0.0047457520850002766,0.007912936620414257,0.00674612820148468,0.007092163898050785,0.005237887613475323,0.2891687750816345,0.7666666507720947
0.6666666865348816,0.2971859574317932,0.014272889122366905,0.006219821982085705,0.008878661319613457,0.0047457520850002766,0.007912936620414257,0.00674612820148468,0.007092163898050785,0.005237887613475323,0.2891687750816345,0.7666666507720947
0.5857143402099609,0.06298346817493439,0.008088185451924801,0.01021992601454258,0.023272234946489334,0.06363387405872345,0.0657239630818367,0.07541804015636444,0.010520368814468384,0.0067502958700060844,0.024470951408147812,0.6666666865348816
0.5857143402099609,0.06298346817493439,0.008088185451924801,0.01021992601454258,0.023272234946489334,0.06363387405872345,0.0657239630818367,0.07541804015636444,0.010520368814468384,0.0067502958700060844,0.024470951408147812,0.6666666865348816
0.5857143402099609,0.06298346817493439,0.008088185451924801,0.01021992601454258,0.023272234946489334,0.06363387405872345,0.0657239630818367,0.07541804015636444,0.010520368814468384,0.0067502958700060844,0.024470951408147812,0.6666666865348816
0.5857143402099609,0.06298346817493439,0.008088185451924801,0.01021992601454258,0.023272234946489334,0.06363387405872345,0.0657239630818367,0.07541804015636444,0.010520368814468384,0.0067502958700060844,0.024470951408147812,0.6666666865348816
0.8333333730697632,0.5470085740089417,0.26529157161712646,0.011814258061349392,0.00681402999907732,0.009549818933010101,0.0018398372922092676,0.0026219096034765244,0.02096119150519371,0.058597393333911896,0.5836716294288635,1.0
0.8333333730697632,0.5470085740089417,0.26529157161712646,0.011814258061349392,0.00681402999907732,0.009549818933010101,0.0018398372922092676,0.0026219096034765244,0.02096119150519371,0.058597393333911896,0.5836716294288635,1.0
0.8333333730697632,0.5470085740089417,0.26529157161712646,0.011814258061349392,0.00681402999907732,0.009549818933010101,0.0018398372922092676,0.0026219096034765244,0.02096119150519371,0.058597393333911896,0.5836716294288635,1.0
0.8333333730697632,0.5470085740089417,0.26529157161712646,0.011814258061349392,0.00681402999907732,0.009549818933010101,0.0018398372922092676,0.0026219096034765244,0.02096119150519371,0.058597393333911896,0.5836716294288635,1.0
0.5692307949066162,0.2640739381313324,0.01903071627020836,0.035915687680244446,0.020250661298632622,0.054823581129312515,0.049371372908353806,0.08689272403717041,0.0291901845484972,0.009873570874333382,0.25823813676834106,0.5505050420761108
0.5692307949066162,0.2640739381313324,0.01903071627020836,0.035915687680244446,0.020250661298632622,0.054823581129312515,0.049371372908353806,0.08689272403717041,0.0291901845484972,0.009873570874333382,0.25823813676834106,0.5505050420761108
0.5692307949066162,0.2640739381313324,0.01903071627020836,0.035915687680244446,0.020250661298632622,0.054823581129312515,0.049371372908353806,0.08689272403717041,0.0291901845484972,0.009873570874333382,0.25823813676834106,0.5505050420761108
0.5692307949066162,0.2640739381313324,0.01903071627020836,0.035915687680244446,0.020250661298632622,0.054823581129312515,0.049371372908353806,0.08689272403717041,0.0291901845484972,0.009873570874333382,0.25823813676834106,0.5505050420761108
0.5549451112747192,0.3285714387893677,0.05455174297094345,0.04114106297492981,0.014173414558172226,0.004601640161126852,0.0028713946230709553,0.00821803230792284,0.0239297766238451,0.03732335567474365,0.3281160593032837,0.8333333730697632
0.5549451112747192,0.3285714387893677,0.05455174297094345,0.04114106297492981,0.014173414558172226,0.004601640161126852,0.0028713946230709553,0.00821803230792284,0.0239297766238451,0.03732335567474365,0.3281160593032837,0.8333333730697632
0.5549451112747192,0.3285714387893677,0.05455174297094345,0.04114106297492981,0.014173414558172226,0.004601640161126852,0.0028713946230709553,0.00821803230792284,0.0239297766238451,0.03732335567474365,0.3281160593032837,0.8333333730697632
0.5549451112747192,0.3285714387893677,0.05455174297094345,0.04114106297492981,0.014173414558172226,0.004601640161126852,0.0028713946230709553,0.00821803230792284,0.0239297766238451,0.03732335567474365,0.3281160593032837,0.8333333730697632
0.6333333253860474,0.6060606241226196,0.06702069938182831,0.04227956756949425,0.0387871228158474,0.017099853605031967,0.0012883840827271342,0.001625509699806571,0.0039034192450344563,0.004555382765829563,0.09125158935785294,1.0
0.6333333253860474,0.6060606241226196,0.06702069938182831,0.04227956756949425,0.0387871228158474,0.017099853605031967,0.0012883840827271342,0.001625509699806571,0.0039034192450344563,0.004555382765829563,0.09125158935785294,1.0
0.6333333253860474,0.6060606241226196,0.06702069938182831,0.04227956756949425,0.0387871228158474,0.017099853605031967,0.0012883840827271342,0.001625509699806571,0.0039034192450344563,0.004555382765829563,0.09125158935785294,1.0
0.6333333253860474,0.6060606241226196,0.06702069938182831,0.04227956756949425,0.0387871228158474,0.017099853605031967,0.0012883840827271342,0.001625509699806571,0.0039034192450344563,0.004555382765829563,0.09125158935785294,1.0
0.2935672700405121,0.09343471378087997,0.0303878765553236,0.02228866145014763,0.028290309011936188,0.0493222177028656,0.036479268223047256,0.0333973653614521,0.006327596493065357,0.003956560045480728,0.015309687703847885,0.3758043944835663
0.2935672700405121,0.09343471378087997,0.0303878765553236,0.02228866145014763,0.028290309011936188,0.0493222177028656,0.036479268223047256,0.0333973653614521,0.006327596493065357,0.003956560045480728,0.015309687703847885,0.3758043944835663
0.2935672700405121,0.09343471378087997,0.0303878765553236,0.02228866145014763,0.028290309011936188,0.0493222177028656,0.036479268223047256,0.0333973653614521,0.006327596493065357,0.003956560045480728,0.015309687703847885,0.3758043944835663
0.2935672700405121,0.09343471378087997,0.0303878765553236,0.02228866145014763,0.028290309011936188,0.0493222177028656,0.036479268223047256,0.0333973653614521,0.006327596493065357,0.003956560045480728,0.015309687703847885,0.3758043944835663
0.5097688436508179,0.5034590363502502,0.25773265957832336,0.016676615923643112,0.01753898523747921,0.039485614746809006,0.029549213126301765,0.04569391533732414,0.06889057159423828,0.056567415595054626,0.5022701025009155,0.5240274667739868
0.5097688436508179,0.5034590363502502,0.25773265957832336,0.016676615923643112,0.01753898523747921,0.039485614746809006,0.029549213126301765,0.04569391533732414,0.06889057159423828,0.056567415595054626,0.5022701025009155,0.5240274667739868
0.5097688436508179,0.5034590363502502,0.25773265957832336,0.016676615923643112,0.01753898523747921,0.039485614746809006,0.029549213126301765,0.04569391533732414,0.06889057159423828,0.056567415595054626,0.5022701025009155,0.5240274667739868
0.5097688436508179,0.5034590363502502,0.25773265957832336,0.016676615923643112,0.01753898523747921,0.039485614746809006,0.029549213126301765,0.04569391533732414,0.06889057159423828,0.056567415595054626,0.5022701025009155,0.5240274667739868
0.5212224125862122,0.27267876267433167,0.09706374257802963,0.26751846075057983,0.26267147064208984,0.045008763670921326,0.028708606958389282,0.05251342058181763,0.016666540876030922,0.01191646046936512,0.027662647888064384,0.6190476417541504
0.5212224125862122,0.27267876267433167,0.09706374257802963,0.26751846075057983,0.26267147064208984,0.045008763670921326,0.028708606958389282,0.05251342058181763,0.016666540876030922,0.01191646046936512,0.027662647888064384,0.6190476417541504
0.5212224125862122,0.27267876267433167,0.09706374257802963,0.26751846075057983,0.26267147064208984,0.045008763670921326,0.028708606958389282,0.05251342058181763,0.016666540876030922,0.01191646046936512,0.027662647888064384,0.6190476417541504
0.5212224125862122,0.27267876267433167,0.09706374257802963,0.26751846075057983,0.26267147064208984,0.045008763670921326,0.028708606958389282,0.05251342058181763,0.016666540876030922,0.01191646046936512,0.027662647888064384,0.6190476417541504
1.0,0.41825902462005615,0.4176245331764221,0.12140525877475739,0.05540137737989426,0.09620123356580734,0.01504052896052599,0.0023177985567599535,0.006024122703820467,0.011649619787931442,0.28969159722328186,1.0
1.0,0.41825902462005615,0.4176245331764221,0.12140525877475739,0.05540137737989426,0.09620123356580734,0.01504052896052599,0.0023177985567599535,0.006024122703820467,0.011649619787931442,0.28969159722328186,1.0
1.0,0.41825902462005615,0.4176245331764221,0.12140525877475739,0.05540137737989426,0.09620123356580734,0.01504052896052599,0.0023177985567599535,0.006024122703820467,0.011649619787931442,0.28969159722328186,1.0
1.0,0.41825902462005615,0.4176245331764221,0.12140525877475739,0.05540137737989426,0.09620123356580734,0.01504052896052599,0.0023177985567599535,0.006024122703820467,0.011649619787931442,0.28969159722328186,1.0
0.7727272510528564,0.7727272510528564,0.20376217365264893,0.3505307734012604,0.3021138906478882,0.2558537721633911,0.006255205720663071,0.025997817516326904,0.08411972224712372,0.08517932891845703,0.5503382682800293,1.0
0.7727272510528564,0.7727272510528564,0.20376217365264893,0.3505307734012604,0.3021138906478882,0.2558537721633911,0.006255205720663071,0.025997817516326904,0.08411972224712372,0.08517932891845703,0.5503382682800293,1.0
0.7727272510528564,0.7727272510528564,0.20376217365264893,0.3505307734012604,0.3021138906478882,0.2558537721633911,0.006255205720663071,0.025997817516326904,0.08411972224712372,0.08517932891845703,0.5503382682800293,1.0
0.7727272510528564,0.7727272510528564,0.20376217365264893,0.3505307734012604,0.3021138906478882,0.2558537721633911,0.006255205720663071,0.025997817516326904,0.08411972224712372,0.08517932891845703,0.5503382682800293,1.0
0.800000011920929,0.8333333730697632,0.2882770895957947,0.001751517876982689,0.0011860745726153255,0.0010102065280079842,0.001059587113559246,0.006800603587180376,0.5011986494064331,0.33648401498794556,0.8333333730697632,1.0
0.800000011920929,0.8333333730697632,0.2882770895957947,0.001751517876982689,0.0011860745726153255,0.0010102065280079842,0.001059587113559246,0.006800603587180376,0.5011986494064331,0.33648401498794556,0.8333333730697632,1.0
0.800000011920929,0.8333333730697632,0.2882770895957947,0.001751517876982689,0.0011860745726153255,0.0010102065280079842,0.001059587113559246,0.006800603587180376,0.5011986494064331,0.33648401498794556,0.8333333730697632,1.0
0.800000011920929,0.8333333730697632,0.2882770895957947,0.001751517876982689,0.0011860745726153255,0.0010102065280079842,0.001059587113559246,0.006800603587180376,0.5011986494064331,0.33648401498794556,0.8333333730697632,1.0
0.800000011920929,0.5508038997650146,0.1490323692560196,0.2660980224609375,0.015113765373826027,0.04990030825138092,0.03720736876130104,0.0626639872789383,0.09587305784225464,0.2703251838684082,0.5841424465179443,0.6666666865348816
0.800000011920929,0.5508038997650146,0.1490323692560196,0.2660980224609375,0.015113765373826027,0.04990030825138092,0.03720736876130104,0.0626639872789383,0.09587305784225464,0.2703251838684082,0.5841424465179443,0.6666666865348816
0.800000011920929,0.5508038997650146,0.1490323692560196,0.2660980224609375,0.015113765373826027,0.04990030825138092,0.03720736876130104,0.0626639872789383,0.09587305784225464,0.2703251838684082,0.5841424465179443,0.6666666865348816
0.800000011920929,0.5508038997650146,0.1490323692560196,0.2660980224609375,0.015113765373826027,0.04990030825138092,0.03720736876130104,0.0626639872789383,0.09587305784225464,0.2703251838684082,0.5841424465179443,0.6666666865348816
1.0,0.7516129016876221,0.5012909770011902,0.5025362372398376,0.17319776117801666,0.26060330867767334,0.016589771956205368,0.001846676110289991,0.006309045944362879,0.020072367042303085,0.30130353569984436,1.0
1.0,0.7516129016876221,0.5012909770011902,0.5025362372398376,0.17319776117801666,0.26060330867767334,0.016589771956205368,0.001846676110289991,0.006309045944362879,0.020072367042303085,0.30130353569984436,1.0
1.0,0.7516129016876221,0.5012909770011902,0.5025362372398376,0.17319776117801666,0.26060330867767334,0.016589771956205368,0.001846676110289991,0.006309045944362879,0.020072367042303085,0.30130353569984436,1.0
1.0,0.7516129016876221,0.5012909770011902,0.5025362372398376,0.17319776117801666,0.26060330867767334,0.016589771956205368,0.001846676110289991,0.006309045944362879,0.020072367042303085,0.30130353569984436,1.0
0.800000011920929,0.8333333730697632,0.5039372444152832,0.2519370913505554,0.001343105686828494,0.008046192117035389,0.012510714121162891,0.04403335973620415,0.5014032125473022,0.50203537940979,1.0,1.0
0.800000011920929,0.8333333730697632,0.5039372444152832,0.2519370913505554,0.001343105686828494,0.008046192117035389,0.012510714121162891,0.04403335973620415,0.5014032125473022,0.50203537940979,1.0,1.0
0.800000011920929,0.8333333730697632,0.5039372444152832,0.2519370913505554,0.001343105686828494,0.008046192117035389,0.012510714121162891,0.04403335973620415,0.5014032125473022,0.50203537940979,1.0,1.0
0.800000011920929,0.8333333730697632,0.5039372444152832,0.2519370913505554,0.001343105686828494,0.008046192117035389,0.012510714121162891,0.04403335973620415,0.5014032125473022,0.50203537940979,1.0,1.0
0.7777777910232544,0.8333333730697632,0.25999999046325684,0.5011935234069824,0.5007991790771484,0.25383955240249634,0.0028092649299651384,0.0049010105431079865,0.00315392529591918,0.003696453059092164,0.2688015401363373,1.0
0.7777777910232544,0.8333333730697632,0.25999999046325684,0.5011935234069824,0.5007991790771484,0.25383955240249634,0.0028092649299651384,0.0049010105431079865,0.00315392529591918,0.003696453059092164,0.2688015401363373,1.0
0.7777777910232544,0.8333333730697632,0.25999999046325684,0.5011935234069824,0.5007991790771484,0.25383955240249634,0.0028092649299651384,0.0049010105431079865,0.00315392529591918,0.003696453059092164,0.2688015401363373,1.0
0.7777777910232544,0.8333333730697632,0.25999999046325684,0.5011935234069824,0.5007991790771484,0.25383955240249634,0.0028092649299651384,0.0049010105431079865,0.00315392529591918,0.003696453059092164,0.2688015401363373,1.0
1.0,1.0,0.5858585834503174,0.25152695178985596,0.08426814526319504,0.25368162989616394,0.003011835739016533,0.012337961234152317,0.5006850957870483,0.5011465549468994,0.5039772987365723,1.0
1.0,1.0,0.5858585834503174,0.25152695178985596,0.08426814526319504,0.25368162989616394,0.003011835739016533,0.012337961234152317,0.5006850957870483,0.5011465549468994,0.5039772987365723,1.0
1.0,1.0,0.5858585834503174,0.25152695178985596,0.08426814526319504,0.25368162989616394,0.003011835739016533,0.012337961234152317,0.5006850957870483,0.5011465549468994,0.5039772987365723,1.0
1.0,1.0,0.5858585834503174,0.25152695178985596,0.08426814526319504,0.25368162989616394,0.003011835739016533,0.012337961234152317,0.5006850957870483,0.5011465549468994,0.5039772987365723,1.0
0.800000011920929,0.5849673748016357,0.5176470875740051,0.5035386085510254,0.5034677386283875,0.26408103108406067,0.017934676259756088,0.0032993918284773827,0.009965525008738041,0.038861509412527084,0.35067081451416016,1.0
0.800000011920929,0.5849673748016357,0.5176470875740051,0.5035386085510254,0.5034677386283875,0.26408103108406067,0.017934676259756088,0.0032993918284773827,0.009965525008738041,0.038861509412527084,0.35067081451416016,1.0
0.800000011920929,0.5849673748016357,0.5176470875740051,0.5035386085510254,0.5034677386283875,0.26408103108406067,0.017934676259756088,0.0032993918284773827,0.009965525008738041,0.038861509412527084,0.35067081451416016,1.0
0.800000011920929,0.5849673748016357,0.5176470875740051,0.5035386085510254,0.5034677386283875,0.26408103108406067,0.017934676259756088,0.0032993918284773827,0.009965525008738041,0.038861509412527084,0.35067081451416016,1.0
1.0,0.7508090734481812,0.2539266049861908,0.26503294706344604,0.06856516003608704,0.06576773524284363,0.050466425716876984,0.09477710723876953,0.00908112432807684,0.023192066699266434,0.7503383159637451,0.8333333730697632
1.0,0.7508090734481812,0.2539266049861908,0.26503294706344604,0.06856516003608704,0.06576773524284363,0.050466425716876984,0.09477710723876953,0.00908112432807684,0.023192066699266434,0.7503383159637451,0.8333333730697632
1.0,0.7508090734481812,0.2539266049861908,0.26503294706344604,0.06856516003608704,0.06576773524284363,0.050466425716876984,0.09477710723876953,0.00908112432807684,0.023192066699266434,0.7503383159637451,0.8333333730697632
1.0,0.7508090734481812,0.2539266049861908,0.26503294706344604,0.06856516003608704,0.06576773524284363,0.050466425716876984,0.09477710723876953,0.00908112432807684,0.023192066699266434,0.7503383159637451,0.8333333730697632
0.8333333730697632,0.8333333730697632,0.43939393758773804,0.5023319125175476,0.0020689985249191523,0.004222147166728973,0.002320690080523491,0.008130920119583607,0.08567623794078827,0.2549102306365967,0.7508196830749512,1.0
0.8333333730697632,0.8333333730697632,0.43939393758773804,0.5023319125175476,0.0020689985249191523,0.004222147166728973,0.002320690080523491,0.008130920119583607,0.08567623794078827,0.2549102306365967,0.7508196830749512,1.0
0.8333333730697632,0.8333333730697632,0.43939393758773804,0.5023319125175476,0.0020689985249191523,0.004222147166728973,0.002320690080523491,0.008130920119583607,0.08567623794078827,0.2549102306365967,0.7508196830749512,1.0
0.8333333730697632,0.8333333730697632,0.43939393758773804,0.5023319125175476,0.0020689985249191523,0.004222147166728973,0.002320690080523491,0.008130920119583607,0.08567623794078827,0.2549102306365967,0.7508196830749512,1.0
1.0,0.7516340017318726,0.5024851560592651,0.5029261112213135,0.001216658391058445,0.018118787556886673,0.014246473088860512,0.023432856425642967,0.10684118419885635,0.334735631942749,1.0,1.0
1.0,0.7516340017318726,0.5024851560592651,0.5029261112213135,0.001216658391058445,0.018118787556886673,0.014246473088860512,0.023432856425642967,0.10684118419885635,0.334735631942749,1.0,1.0
1.0,0.7516340017318726,0.5024851560592651,0.5029261112213135,0.001216658391058445,0.018118787556886673,0.014246473088860512,0.023432856425642967,0.10684118419885635,0.334735631942749,1.0,1.0
1.0,0.7516340017318726,0.5024851560592651,0.5029261112213135,0.001216658391058445,0.018118787556886673,0.014246473088860512,0.023432856425642967,0.10684118419885635,0.334735631942749,1.0,1.0
